"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200"
1,0,0,1,10,20,1,18,4,2,2,5,1,7,12,7,12,4,9,11,16,57,2,8,1,1,7,2,10,2,4,0,6,13,5,4,29,0,11,2,11,1,2,2,2,51,1,17,2,14,1,1,30,2,6,4,53,9,2,610,5,2,5,4,3,0,3,2,0,0,20,21,23,6,1,3,2,12,45,8,11,3,1,2,4,5,15,1,3,11,0,7,1,1,7,6,1,4,0,7,25,38,2,2,9,16,26,169,2,0,0,1,49,11,5,3,38,6,4,29,2,3,14,11,4,0,1,30,2,27,100,12,4,0,4,11,11,7,0,1,36,38,25,2,0,1,0,14,3,17,2,1,12,0,35,2,0,6,2,5,6,1,3,0,3,2,0,25,3,15,2,13,38,1,1,18,2,2,41,2,4,1,17,11,5,5,20,2,24,7,1,8,9,16,28,14,1,159,40,3
2,2,1,6,6,17,6,53,7,11,2,7,3,6,19,28,7,36,27,18,8,8,0,14,2,0,7,14,3,1,4,0,15,2,7,1,40,8,14,9,45,15,1,3,6,23,14,4,9,33,5,12,12,8,60,3,46,16,11,233,7,7,3,2,1,4,8,1,2,6,56,14,16,2,2,2,7,2,17,39,10,13,14,1,22,13,9,0,3,13,1,22,2,4,5,1,3,9,1,7,17,90,5,10,6,16,31,446,5,0,1,1,36,8,2,2,51,2,4,82,4,0,8,11,4,1,1,65,4,30,70,17,6,10,4,16,6,25,2,2,15,25,14,2,1,0,0,22,8,9,0,4,6,4,21,1,4,32,2,1,3,4,5,0,14,2,1,38,24,6,4,6,40,4,4,20,20,7,18,8,17,3,8,1,5,4,79,10,6,22,9,6,1,5,54,9,1,117,111,7
3,0,3,6,15,12,2,37,10,9,1,13,1,5,7,92,1,22,52,17,4,15,1,11,8,0,16,62,2,9,0,2,28,5,0,0,9,8,51,5,40,53,0,2,5,20,19,2,0,28,8,39,5,37,72,10,6,21,9,36,10,5,10,1,3,8,6,5,2,20,20,5,11,0,0,8,12,4,4,60,9,6,26,2,48,8,10,0,10,44,5,30,4,8,6,0,4,11,8,9,51,54,5,8,3,13,38,249,2,3,10,3,20,11,10,4,30,0,4,297,5,3,9,9,6,9,6,38,17,56,41,18,18,30,13,20,4,10,0,2,6,3,23,5,1,4,0,52,10,3,7,2,7,12,23,5,12,32,19,3,10,9,6,4,7,0,3,40,26,12,25,5,35,38,3,8,48,16,2,19,9,3,5,5,1,1,133,12,0,89,15,23,3,4,310,3,7,25,115,6
6,2,5,5,7,5,4,49,19,13,2,2,3,3,17,41,7,58,34,31,5,16,1,4,7,1,24,32,4,8,2,2,33,9,1,1,9,12,40,2,19,17,1,0,7,27,13,3,3,49,3,36,12,17,60,2,13,19,10,143,8,11,19,1,2,6,5,1,0,16,36,7,6,3,1,1,9,6,25,25,13,8,11,2,21,11,11,2,5,38,7,53,4,3,1,2,8,11,5,3,8,77,9,10,6,6,12,383,5,0,2,9,23,5,16,4,17,4,16,158,5,5,5,9,3,1,8,97,7,46,52,9,5,17,3,9,3,7,2,1,7,16,7,7,2,1,1,28,6,3,1,7,3,2,12,1,5,17,20,1,19,8,6,11,12,0,2,65,26,3,4,3,27,12,7,12,13,16,12,4,13,7,6,2,9,3,118,21,6,28,7,3,2,9,75,11,5,68,101,4
0,5,0,7,1,5,5,27,19,7,2,1,1,3,4,35,3,46,35,13,8,10,0,8,5,1,16,10,3,6,2,0,18,5,2,6,8,12,38,5,63,6,1,2,6,10,20,6,1,36,1,18,14,18,30,1,23,13,14,118,3,5,4,1,0,3,0,2,7,6,16,9,4,3,4,9,5,4,18,25,15,7,7,1,32,3,16,0,4,17,1,25,3,2,3,2,5,2,3,1,14,38,2,6,3,13,13,308,4,0,2,2,39,7,19,8,13,0,2,125,6,3,3,4,1,2,1,108,7,36,53,12,1,9,17,10,7,13,5,1,2,16,7,3,1,0,6,62,10,11,6,4,7,6,12,0,8,27,6,2,13,3,8,1,5,1,3,35,10,4,11,5,15,8,8,35,47,5,16,9,13,7,8,2,6,3,100,15,9,60,6,6,1,11,114,11,4,56,61,2
4,18,4,12,15,22,4,91,22,31,4,8,1,8,26,97,3,74,91,31,9,30,1,19,7,15,29,15,1,9,1,1,20,5,1,8,9,24,45,23,58,70,3,5,2,93,12,5,2,50,9,57,11,27,47,8,11,19,14,82,11,12,19,0,5,8,13,6,12,22,54,5,59,1,2,6,13,4,7,71,37,28,16,5,46,25,52,0,6,33,5,34,1,12,16,1,13,17,6,21,78,146,18,20,17,50,58,727,4,1,7,4,10,38,20,4,111,2,5,209,2,4,22,19,9,12,9,240,27,58,96,41,29,23,12,34,11,33,0,4,6,16,34,13,1,2,2,103,15,5,5,8,32,11,47,2,25,25,27,2,11,16,17,8,11,0,6,68,46,9,28,4,35,18,6,28,49,12,15,16,37,6,14,4,4,16,50,27,10,49,11,18,6,5,210,11,10,110,208,14
6,3,1,17,9,10,3,17,22,14,3,8,1,10,3,23,8,34,41,34,9,47,2,10,8,1,27,11,9,7,6,1,20,4,2,8,18,3,72,12,44,6,2,1,3,21,8,8,5,62,3,4,19,6,21,4,48,34,12,265,10,7,4,1,2,6,4,1,3,4,14,15,31,4,2,5,4,5,30,28,9,11,4,4,15,17,8,0,6,18,7,19,4,2,3,1,13,1,7,8,28,57,5,8,3,10,13,294,9,1,1,5,20,11,19,2,24,0,11,121,8,1,13,14,5,3,5,75,3,71,122,6,5,9,17,8,6,17,0,1,12,13,10,3,1,0,1,63,16,4,5,1,7,2,17,2,1,30,9,2,11,2,6,2,19,1,2,23,9,1,10,5,20,3,9,38,18,7,28,3,12,3,12,8,8,3,52,9,5,7,8,8,4,4,65,17,3,82,57,7
2,2,0,6,14,13,5,16,4,5,4,5,1,8,17,19,18,18,40,19,15,43,0,4,1,0,9,8,2,3,9,0,21,14,1,3,22,2,41,2,27,2,4,3,3,53,4,9,6,23,2,10,30,6,13,8,43,14,5,337,16,2,7,5,6,1,19,2,5,8,22,10,15,6,1,3,0,22,53,23,13,7,3,6,12,3,13,2,3,21,5,24,0,2,10,5,11,3,0,7,29,83,2,9,16,14,30,318,1,2,1,1,32,23,4,5,57,1,5,55,2,10,8,10,3,2,0,56,5,11,143,21,16,9,11,18,8,14,1,0,13,20,21,1,1,2,0,19,12,13,1,2,9,0,18,18,1,13,3,8,7,1,7,2,17,1,0,28,4,7,6,24,31,9,2,41,13,10,29,4,12,5,12,2,30,3,38,5,14,10,7,14,13,22,53,22,0,168,122,10
7,4,18,24,12,16,5,79,34,18,5,7,7,15,15,182,0,54,63,28,4,2,4,12,8,4,14,60,2,21,1,4,29,0,1,2,5,71,118,16,125,50,9,1,9,21,37,2,1,225,4,127,2,65,229,2,6,70,30,43,5,18,26,0,2,30,10,6,15,69,20,1,40,0,5,14,56,3,5,194,9,19,78,2,207,10,21,0,15,99,4,19,2,25,5,1,37,41,14,4,41,234,14,7,4,27,15,689,7,5,17,3,8,14,50,8,16,0,11,707,17,3,6,16,18,11,8,177,64,184,24,15,16,76,33,7,12,17,6,16,1,6,8,29,1,0,5,176,34,3,19,10,12,29,28,3,32,30,16,1,28,23,17,35,22,2,4,50,42,11,47,1,47,56,17,9,142,21,4,72,13,10,1,0,2,12,207,105,3,260,33,11,4,1,606,2,12,33,189,4
0,1,0,0,7,10,2,18,15,5,0,1,0,2,12,5,7,16,14,4,8,30,0,3,3,0,5,0,3,3,7,0,0,4,5,2,14,2,4,1,18,7,2,1,1,14,2,2,10,23,1,6,11,1,8,5,48,10,2,138,10,3,2,4,2,2,8,1,1,2,5,19,5,1,1,0,2,9,31,7,14,2,5,1,1,6,12,2,1,9,0,7,0,1,3,1,1,0,2,4,11,23,1,2,1,14,13,112,0,0,1,2,40,5,5,0,16,3,3,79,1,2,1,1,3,0,0,16,1,12,89,7,7,5,1,10,4,7,0,0,24,34,11,0,0,0,1,22,1,11,0,0,6,0,11,1,0,9,1,1,7,1,2,0,0,1,0,5,5,6,2,13,41,2,1,43,8,5,21,3,4,1,14,7,6,4,20,1,7,12,1,7,6,13,18,3,0,83,31,5
3,3,0,2,8,15,4,26,2,6,1,6,3,1,7,22,6,13,33,11,14,16,2,1,1,0,9,3,5,3,3,0,19,5,4,5,24,7,21,2,13,9,4,1,3,23,5,10,6,25,2,7,5,7,10,15,19,16,5,113,6,0,7,6,3,1,2,0,3,3,4,9,20,4,2,4,3,6,35,14,16,4,6,7,11,2,19,0,1,13,2,15,2,2,8,0,6,1,1,11,34,40,3,4,7,20,35,116,1,1,1,1,46,16,11,1,36,3,1,30,1,5,3,2,3,3,2,22,6,19,59,12,6,3,3,14,11,5,0,0,11,31,8,2,0,3,0,18,8,9,1,5,1,0,40,2,1,10,4,2,2,2,2,1,7,2,0,19,7,7,0,6,38,6,1,24,13,3,27,4,3,1,16,3,8,10,33,2,4,11,5,8,4,15,33,10,2,80,34,7
0,0,1,4,25,33,4,16,5,6,0,5,0,0,29,7,15,21,14,8,18,75,0,1,0,2,7,2,4,1,7,0,9,5,1,5,25,0,14,2,12,2,2,1,1,92,2,12,6,20,2,5,36,2,2,8,104,7,8,327,35,2,9,2,6,0,32,1,4,2,9,20,70,8,2,3,2,13,57,8,44,3,2,13,1,1,26,7,3,7,1,9,0,1,13,2,2,0,3,14,81,13,0,2,28,52,62,114,1,0,0,0,119,55,6,2,80,9,1,22,2,14,19,4,0,0,1,62,0,24,219,90,20,0,3,73,21,8,3,0,28,35,75,1,0,5,0,7,4,20,0,2,2,0,57,10,0,9,1,12,2,0,1,0,2,3,0,11,3,27,3,11,58,1,0,76,2,2,61,5,6,1,21,7,13,14,41,4,10,6,2,40,12,17,9,10,0,206,18,24
14,5,3,25,2,10,9,128,24,16,8,15,5,10,14,47,3,70,81,46,9,21,3,25,5,5,21,14,0,18,2,1,23,5,2,3,20,15,37,15,59,15,1,1,12,18,5,7,4,92,5,23,37,21,20,2,41,36,20,191,5,8,15,2,1,5,6,4,3,7,34,6,6,2,1,3,1,8,19,71,10,9,11,4,53,8,5,1,10,54,5,31,2,6,2,1,11,4,8,7,19,75,10,21,2,6,11,532,7,1,0,8,39,6,14,3,18,4,8,176,7,2,6,7,8,11,5,91,19,57,84,9,2,16,23,10,5,13,2,1,4,13,11,8,5,0,2,87,33,10,3,11,12,3,4,0,13,59,6,4,24,7,13,2,7,0,0,70,28,7,19,6,18,10,13,24,22,12,15,8,25,7,11,3,2,4,249,10,8,33,15,7,3,7,142,10,4,86,141,2
2,5,2,3,8,12,1,53,8,2,2,10,2,1,15,40,2,25,43,4,4,18,2,1,2,1,3,11,3,2,1,1,21,7,1,4,8,8,20,8,17,23,1,2,8,12,6,4,1,26,2,14,21,5,19,1,21,18,3,119,18,4,14,0,1,5,11,1,1,4,34,10,14,1,2,2,6,13,46,38,9,8,7,7,12,9,8,4,7,6,3,13,1,3,5,1,4,4,5,8,23,83,9,8,11,13,11,724,1,2,2,5,30,19,9,2,45,2,2,78,2,4,4,11,2,2,1,78,2,26,87,4,2,12,2,22,3,10,0,0,14,34,15,2,0,1,0,16,5,11,2,4,5,2,23,4,4,14,7,4,12,2,1,5,6,2,0,31,17,8,9,9,30,6,2,12,40,4,14,4,16,9,5,3,4,5,56,7,4,9,8,16,6,2,47,7,1,133,76,4
8,1,1,4,12,35,2,26,9,4,2,7,1,5,28,17,5,9,28,9,18,29,0,8,1,2,20,8,1,7,4,0,16,12,3,4,26,6,32,3,14,13,5,1,3,63,2,1,5,16,1,12,19,5,16,12,34,13,3,126,28,3,11,0,3,1,14,2,5,1,37,4,21,1,1,5,1,4,19,19,12,6,7,2,6,9,20,2,4,7,1,23,2,4,6,0,5,4,0,14,44,17,4,6,8,31,36,213,2,0,1,8,24,21,6,5,47,2,5,64,3,6,9,6,1,5,1,56,10,30,78,32,12,5,3,35,5,16,1,1,10,28,27,3,0,4,0,16,5,10,0,2,3,0,48,5,4,3,0,3,10,3,5,3,8,1,1,23,9,20,5,8,33,2,4,18,4,2,17,6,8,6,16,5,6,7,44,2,7,24,7,10,6,9,41,19,1,114,64,9
3,3,0,18,1,6,6,54,18,30,7,3,2,3,3,17,9,59,46,34,17,48,1,29,3,1,45,13,3,13,5,2,19,9,5,1,24,2,113,13,43,5,3,5,8,7,4,12,6,92,2,13,18,3,11,4,105,80,14,322,2,22,12,4,0,2,8,4,8,4,29,20,2,6,11,8,1,20,48,17,5,11,5,4,6,11,14,1,3,38,5,15,2,3,1,10,13,2,4,4,9,94,8,10,0,4,10,462,6,1,2,2,99,8,20,6,10,4,12,57,4,1,1,6,1,0,5,114,0,47,90,9,6,5,7,13,6,34,4,1,18,33,11,0,2,3,4,119,19,16,2,7,9,1,2,0,4,39,5,5,19,3,19,0,8,1,1,55,9,6,7,19,16,4,12,104,13,7,36,4,20,4,14,7,8,2,129,2,10,17,7,9,16,15,44,6,0,196,104,2
4,0,0,14,3,6,9,18,36,10,3,1,1,1,5,44,3,66,42,36,6,4,5,21,3,1,32,20,0,10,0,1,11,1,0,0,12,9,48,9,59,17,7,0,8,13,32,3,0,73,3,24,7,14,41,3,12,47,18,63,6,12,4,0,2,14,2,2,6,30,22,5,15,1,6,7,11,1,4,60,2,8,12,0,19,6,7,0,2,33,1,17,2,4,1,0,40,4,17,1,20,29,7,5,7,6,12,175,0,1,4,2,16,6,40,6,8,2,11,165,11,1,2,9,3,7,5,62,9,149,25,9,4,18,18,3,8,11,1,3,0,15,6,4,1,1,2,77,13,5,3,7,7,5,6,1,8,39,7,2,11,3,14,7,6,0,4,22,26,5,19,2,12,17,8,10,49,24,7,10,16,3,3,1,2,4,88,16,0,32,13,1,1,5,139,7,3,21,74,4
9,8,6,23,5,8,23,48,46,22,15,3,5,8,3,58,4,120,75,50,3,3,3,43,17,4,76,60,1,30,2,4,35,2,0,2,6,38,155,5,145,62,20,0,10,27,28,3,2,235,5,49,7,39,136,5,5,97,28,48,2,24,19,0,0,24,5,7,14,26,46,3,6,4,11,15,21,3,7,88,7,12,62,2,78,27,14,0,5,67,14,41,1,9,4,0,72,9,15,5,15,66,15,16,1,15,11,419,2,4,15,10,8,5,68,13,19,0,10,349,12,3,2,10,16,16,6,189,33,87,29,7,11,44,39,4,5,29,4,3,5,11,15,14,6,0,4,188,68,2,15,10,8,4,9,0,10,186,15,1,37,27,21,9,40,0,5,46,90,7,51,6,18,29,21,10,112,31,6,26,20,5,3,0,1,3,145,22,3,123,76,4,0,1,402,3,6,29,92,2
7,3,0,9,12,33,0,45,11,8,2,4,0,2,34,44,5,25,45,11,4,10,1,6,2,4,5,16,1,1,3,1,29,3,1,1,10,14,25,5,16,27,1,0,5,37,12,5,2,28,4,17,8,9,77,2,23,13,5,99,13,3,6,3,2,3,21,1,3,5,28,9,14,1,2,5,7,8,8,86,38,9,15,10,29,6,25,2,6,7,4,33,1,8,4,3,3,5,3,6,39,47,3,10,14,30,26,186,4,1,2,4,36,16,6,1,121,2,1,266,2,6,5,13,12,4,7,66,16,27,68,29,7,9,1,38,8,9,0,2,16,7,22,8,0,6,0,23,7,4,10,7,15,4,42,4,6,13,16,2,5,14,2,9,7,0,1,59,26,15,14,6,47,8,4,18,45,5,5,10,12,8,6,2,13,9,28,14,2,45,17,21,1,5,129,7,5,81,124,8
5,1,0,5,8,31,3,44,13,8,2,10,1,2,25,17,13,21,46,19,5,33,0,6,2,3,13,3,7,10,7,3,8,9,3,12,10,4,39,20,40,18,4,3,12,86,7,8,6,35,6,12,30,6,37,15,54,21,10,126,18,6,12,4,4,4,30,4,5,11,19,26,34,5,3,4,2,11,30,23,10,3,4,4,4,5,48,2,4,20,0,28,1,3,10,4,6,2,7,25,83,36,6,9,19,41,121,311,4,0,3,3,57,25,4,2,63,4,7,75,2,4,18,8,3,0,3,87,2,74,140,22,10,5,4,50,32,17,3,0,8,49,28,4,0,2,0,22,19,8,0,11,11,2,53,4,1,12,1,3,14,7,6,1,13,2,0,17,12,31,8,5,75,5,2,46,7,4,31,0,17,1,23,9,13,10,54,3,14,12,5,31,3,15,40,8,3,170,118,18
3,2,2,4,1,1,2,25,5,13,3,3,2,2,3,29,4,24,27,17,6,18,2,9,3,0,10,7,4,9,1,1,9,2,1,1,8,2,51,2,39,11,6,2,1,2,9,4,2,69,1,24,10,16,34,2,34,37,3,176,2,6,7,1,1,2,2,2,3,7,10,11,4,0,3,3,1,6,22,40,3,4,5,0,22,1,2,0,4,39,3,10,1,2,0,0,8,1,6,2,3,31,6,6,1,3,13,187,1,1,1,3,20,2,11,0,5,0,6,95,1,1,1,3,5,2,2,24,3,41,27,2,3,6,8,9,1,4,2,1,8,6,3,5,0,0,3,70,7,6,1,3,2,2,3,1,7,19,8,0,10,5,2,3,6,0,2,17,7,6,6,3,9,6,2,20,20,7,13,5,8,1,7,3,9,0,65,6,8,31,11,3,3,2,50,1,0,37,111,4
0,0,0,1,4,9,1,7,7,7,2,1,2,2,16,4,10,15,7,18,21,41,1,2,0,1,5,1,2,5,5,0,6,7,3,1,9,2,19,1,12,3,3,3,2,22,1,3,4,35,1,5,15,0,10,3,38,6,8,276,8,3,3,0,7,2,14,3,0,2,6,5,14,6,1,5,2,4,14,10,8,4,2,2,0,3,22,0,2,8,1,4,2,0,5,2,8,1,3,9,36,11,1,3,9,10,26,49,3,0,0,0,36,6,5,0,44,6,1,44,1,1,3,3,0,1,0,18,1,13,100,12,8,0,2,14,12,5,0,0,13,30,10,2,0,2,0,26,3,9,0,2,4,0,15,6,3,11,2,1,7,0,2,0,2,0,0,6,2,9,1,9,46,1,2,21,14,4,22,1,3,0,8,4,6,0,21,0,7,4,2,14,1,4,19,8,0,81,13,3
4,8,1,8,7,34,3,118,10,6,3,11,3,14,31,35,4,37,63,12,7,23,0,11,3,1,8,18,6,9,5,3,46,3,3,4,18,10,34,6,32,29,5,3,11,48,14,9,1,49,8,35,19,29,57,11,42,32,8,145,21,5,23,3,8,3,19,3,7,4,31,20,27,1,3,0,9,7,12,77,27,17,7,3,21,8,23,3,12,33,12,46,5,4,13,3,15,4,0,9,52,99,11,12,7,16,49,384,4,2,7,2,31,19,5,4,57,4,7,177,5,9,17,13,8,6,4,90,5,24,84,20,31,20,8,26,14,24,4,4,20,27,20,6,2,2,0,43,4,4,9,7,14,4,42,6,7,21,7,3,9,7,8,4,21,0,1,63,12,15,17,3,29,14,2,77,23,13,27,10,14,7,10,6,11,19,71,5,7,30,5,36,7,12,70,7,2,67,144,12
1,0,3,7,6,13,3,35,11,7,0,5,1,3,7,30,1,28,18,15,5,17,1,2,6,0,14,26,3,1,1,0,8,4,1,5,3,9,20,2,11,19,2,0,12,38,8,3,1,23,5,31,4,5,68,4,18,26,5,101,7,2,4,0,4,2,5,2,6,11,17,4,23,1,2,3,7,3,10,45,8,7,14,2,33,1,16,0,1,9,4,12,0,8,7,0,6,3,6,7,24,43,2,4,5,14,20,129,1,0,1,2,7,12,7,1,36,1,0,159,8,0,1,2,3,3,6,36,4,28,28,19,5,17,6,15,4,9,1,1,4,8,10,9,0,4,1,16,12,3,6,2,6,4,7,2,5,12,12,1,6,11,1,4,7,0,0,13,30,4,16,1,24,7,3,13,31,6,6,12,12,4,0,0,1,5,23,4,3,30,9,5,5,2,128,1,2,30,51,7
1,0,0,3,6,16,1,28,3,2,1,2,0,1,8,4,8,21,7,15,12,34,0,4,4,1,16,0,6,3,6,0,5,13,0,4,27,0,11,1,17,1,2,3,0,54,3,12,4,13,3,2,37,2,3,2,44,7,6,327,6,4,1,5,1,2,10,0,2,1,7,13,20,4,3,2,1,11,27,9,3,0,4,7,3,5,10,0,1,9,0,10,1,1,0,2,3,4,2,13,24,25,2,1,9,16,13,92,1,0,0,4,63,7,3,3,35,4,0,30,1,1,14,4,1,0,1,42,2,12,184,13,7,2,4,13,16,8,2,0,13,36,26,1,0,4,0,24,7,9,0,3,11,1,32,4,1,5,2,2,3,0,7,3,5,4,2,10,3,3,1,6,37,0,2,33,2,0,22,0,3,5,14,8,13,8,30,0,7,2,1,11,1,14,15,18,0,66,39,5
2,1,1,2,12,15,2,16,7,5,3,3,1,3,31,12,24,29,26,6,8,22,0,4,0,2,15,6,9,4,5,0,3,4,1,7,11,0,22,3,13,2,5,1,2,61,3,4,2,57,1,2,17,6,5,9,52,9,6,171,20,6,2,1,8,1,24,1,0,0,21,8,12,1,0,3,2,9,38,21,44,5,3,8,2,2,46,3,1,12,2,15,1,1,10,3,5,3,3,5,23,20,1,0,10,29,20,83,2,0,1,1,37,21,9,1,74,3,7,68,2,5,18,4,1,3,0,24,2,35,108,9,36,5,5,44,12,12,1,0,14,37,35,2,0,0,1,31,5,2,2,6,4,2,58,4,1,11,3,4,4,2,4,0,3,7,0,13,5,17,1,6,55,2,3,25,9,4,25,1,9,1,3,10,7,28,20,6,20,12,6,27,4,3,20,11,0,93,38,10
2,1,0,5,5,8,3,23,12,5,3,5,0,9,6,10,11,25,27,14,18,50,0,3,0,1,13,11,10,4,1,1,14,9,4,7,14,1,19,9,17,4,3,0,0,19,4,5,5,20,3,8,31,2,4,6,28,10,3,329,7,3,6,3,2,1,9,1,1,3,13,15,13,3,1,1,1,7,23,15,7,4,5,2,7,1,15,1,2,8,2,19,0,2,1,7,3,2,1,4,26,67,6,2,5,9,23,176,1,0,0,0,56,11,4,2,14,5,1,37,2,2,4,2,1,2,0,36,1,21,84,21,2,6,3,18,4,9,1,0,10,20,22,2,2,1,1,31,7,9,1,7,7,0,11,1,1,16,0,0,4,4,3,1,4,2,0,19,5,6,3,8,37,3,2,30,8,3,15,2,10,2,17,2,8,4,29,2,10,12,2,11,6,12,31,5,1,137,38,0
3,1,0,3,20,50,1,19,10,9,1,8,1,3,34,29,5,40,30,16,7,15,0,5,1,2,21,3,3,6,1,1,8,6,3,6,17,5,42,4,17,15,1,3,2,65,11,3,0,46,6,16,14,5,25,4,30,48,3,81,30,2,13,3,2,2,21,4,0,10,44,17,25,2,3,3,6,6,15,22,14,7,5,11,19,4,38,3,3,18,2,18,2,4,30,3,5,5,1,18,56,73,5,9,16,25,39,282,1,1,1,5,13,30,9,1,48,0,6,89,4,12,15,6,2,1,4,74,12,23,36,23,8,9,9,29,12,13,1,0,12,17,47,8,0,4,1,20,8,6,1,4,5,3,65,10,2,21,6,1,7,2,1,3,8,2,1,37,20,12,9,6,156,5,2,41,24,0,7,9,7,2,13,4,1,14,52,8,3,12,7,35,2,12,214,6,3,80,123,13
2,1,0,6,20,65,0,49,10,3,5,5,1,5,37,7,10,17,26,3,10,37,4,4,1,0,8,5,0,3,11,0,16,14,2,23,37,1,27,6,16,0,3,3,4,60,2,8,5,20,9,14,30,6,16,18,64,11,2,291,47,3,7,1,12,0,63,1,3,2,42,12,65,4,2,2,3,11,30,15,47,15,0,35,5,9,70,1,4,1,3,22,2,1,24,1,5,3,2,22,107,36,10,5,32,37,71,299,3,0,0,5,62,38,3,8,65,4,2,32,2,12,22,12,2,2,1,78,3,15,108,43,42,6,3,78,37,17,1,0,15,73,78,1,2,11,0,18,5,14,2,6,15,1,138,17,3,11,2,2,6,2,6,0,11,2,1,36,11,32,7,18,125,4,7,54,9,2,26,4,4,3,26,11,12,20,27,2,14,10,2,49,4,3,40,13,1,192,46,13
6,5,0,4,1,4,4,74,2,5,2,5,0,11,12,27,10,15,59,8,14,17,0,4,3,4,10,7,4,5,15,2,33,10,1,4,15,5,41,9,28,13,4,3,11,19,11,8,3,49,8,10,10,7,41,1,42,12,12,118,3,3,9,5,1,1,6,5,1,8,48,13,7,1,1,2,4,8,27,26,5,9,6,3,19,10,6,0,7,10,5,15,0,6,6,3,7,4,6,5,15,77,6,8,7,8,24,522,0,1,2,8,66,13,10,5,38,3,3,116,2,0,9,3,4,2,1,127,6,34,86,8,2,9,4,21,8,37,0,2,4,27,5,11,0,0,1,24,6,12,3,13,9,2,10,1,6,12,3,0,3,3,3,4,17,4,1,43,9,3,7,4,40,4,4,25,13,3,11,5,12,3,9,1,4,3,65,1,14,22,8,6,8,5,45,12,1,117,79,5
12,2,1,15,2,3,19,55,46,26,7,17,6,6,0,55,6,119,56,66,4,12,3,20,5,3,37,31,0,26,3,2,33,9,5,0,16,4,92,23,64,41,10,2,14,4,34,3,0,77,8,46,22,37,88,0,15,40,18,86,0,21,11,1,0,6,2,4,8,17,59,13,1,0,6,20,8,5,5,80,2,14,26,4,21,6,2,0,8,40,5,21,2,10,1,0,38,11,13,0,4,99,12,7,1,2,2,285,10,1,6,7,15,6,28,6,1,0,15,199,20,2,2,6,8,11,11,87,14,84,55,0,4,20,27,1,1,18,4,7,7,25,2,6,1,0,0,143,31,5,5,8,16,3,5,0,17,44,8,0,19,6,12,5,30,0,1,55,32,1,21,6,2,22,10,15,38,25,1,10,36,4,3,4,8,0,175,15,2,43,33,1,3,8,289,6,6,59,129,0
2,4,0,7,5,15,8,48,7,10,1,12,1,3,8,36,3,29,38,9,3,20,2,3,3,3,13,9,1,1,4,0,13,2,0,4,4,21,37,8,26,22,3,1,4,37,13,6,0,50,6,25,9,10,30,8,19,26,8,135,9,11,18,1,2,6,11,5,2,6,35,7,17,2,5,6,8,3,14,38,19,5,9,7,17,8,14,1,2,13,4,23,1,1,2,1,5,3,6,7,38,71,8,7,13,26,22,449,2,1,4,4,16,22,5,5,48,4,3,145,1,6,6,6,5,2,1,195,8,24,72,22,19,17,3,39,27,5,0,0,10,6,19,6,1,5,0,11,7,2,5,5,6,1,39,5,3,12,8,0,10,7,5,3,11,0,0,30,30,8,20,3,96,10,3,17,15,10,9,8,13,1,5,1,5,3,46,16,7,25,15,8,7,5,80,5,4,49,148,2
0,6,0,14,2,4,6,24,9,11,2,3,2,2,5,7,10,26,23,24,10,42,1,5,0,0,20,1,4,9,4,2,9,18,1,2,20,2,26,1,46,2,5,0,0,7,3,9,7,98,3,5,30,2,9,6,41,35,20,250,8,2,6,2,1,0,3,0,7,1,7,21,10,6,3,5,0,13,35,10,12,5,2,2,17,5,8,1,3,27,2,8,0,0,2,5,12,1,7,2,12,38,5,5,3,6,14,215,1,0,0,1,51,8,7,3,8,1,3,31,4,8,5,3,0,3,0,52,2,53,126,6,4,1,10,6,5,10,6,1,14,40,8,1,1,0,1,23,12,8,0,1,14,0,15,2,0,13,3,0,16,2,7,0,3,1,0,14,4,2,2,9,30,0,8,26,8,8,13,1,8,1,3,8,8,4,56,4,11,14,2,7,7,18,19,16,0,95,44,2
